sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
8.409277,-0.412500,-5.880469,8.157715,-0.367480,-5.866992,8.241211,-0.414258,-5.709570,8.290234,0.429492,5.374512,8.501660,0.442090,5.499707,8.545215,0.454492,5.257812,-8.336719,0.322656,-5.402344,-8.577637,0.389258,-5.264355,-8.531250,0.385352,-5.400781,-8.445020,-0.307910,5.427930,-8.380469,-0.510254,5.478613,-8.520117,-0.501367,5.356445
8.409570,-0.412207,-5.882422,8.158008,-0.367383,-5.866113,8.240137,-0.414551,-5.708105,8.290039,0.429590,5.376855,8.501758,0.444141,5.501367,8.545898,0.454785,5.262402,-8.338867,0.323047,-5.403613,-8.579297,0.390234,-5.264258,-8.531445,0.383008,-5.403125,-8.445605,-0.307422,5.426660,-8.381348,-0.511426,5.481055,-8.522461,-0.500879,5.359375
8.409473,-0.410840,-5.884082,8.155957,-0.367871,-5.864453,8.238867,-0.412891,-5.706543,8.288965,0.429102,5.374219,8.500195,0.444238,5.500781,8.545703,0.454785,5.260547,-8.338965,0.322656,-5.405469,-8.575586,0.390820,-5.261133,-8.529980,0.382910,-5.399707,-8.445312,-0.307910,5.427637,-8.378906,-0.510742,5.478516,-8.519238,-0.501172,5.356348
8.411816,-0.411523,-5.882129,8.157910,-0.367383,-5.864746,8.239355,-0.413770,-5.710742,8.289258,0.430273,5.378418,8.501465,0.444434,5.494824,8.546289,0.454395,5.258691,-8.339355,0.322559,-5.405371,-8.581934,0.389160,-5.266211,-8.531738,0.383203,-5.403418,-8.445703,-0.308691,5.425000,-8.381836,-0.512598,5.478809,-8.522656,-0.500391,5.356934
8.413672,-0.410547,-5.881641,8.158496,-0.367676,-5.864355,8.239941,-0.412109,-5.709668,8.289258,0.429980,5.377539,8.501563,0.443066,5.497461,8.545605,0.453320,5.261230,-8.341406,0.322070,-5.404102,-8.580273,0.389258,-5.264844,-8.531250,0.382617,-5.400195,-8.444922,-0.307910,5.427734,-8.380566,-0.511621,5.477441,-8.522852,-0.500488,5.356738
8.411621,-0.412891,-5.882812,8.158008,-0.368555,-5.865918,8.241602,-0.413379,-5.710059,8.289746,0.430469,5.377344,8.501074,0.442285,5.498535,8.545410,0.453320,5.261426,-8.341504,0.322363,-5.405664,-8.576270,0.387793,-5.264941,-8.529297,0.384570,-5.400195,-8.446387,-0.307422,5.427441,-8.380566,-0.510938,5.480566,-8.522949,-0.499805,5.356348
8.410449,-0.411328,-5.883789,8.159375,-0.367188,-5.868359,8.241211,-0.413086,-5.709668,8.292773,0.431348,5.376660,8.501367,0.441992,5.496484,8.547559,0.453320,5.261328,-8.340234,0.323437,-5.404785,-8.578320,0.387988,-5.264551,-8.530664,0.382324,-5.401465,-8.446484,-0.307910,5.426953,-8.381152,-0.510156,5.480273,-8.523047,-0.500586,5.357715
8.409961,-0.411914,-5.882617,8.157129,-0.367188,-5.867578,8.241113,-0.413574,-5.710449,8.291016,0.430859,5.377539,8.501953,0.444531,5.496387,8.544629,0.451855,5.261426,-8.338477,0.321387,-5.406055,-8.577441,0.389258,-5.264648,-8.528711,0.382422,-5.401270,-8.444922,-0.307031,5.427051,-8.379980,-0.508691,5.479687,-8.520996,-0.500879,5.356543
8.411523,-0.411426,-5.880566,8.157910,-0.367285,-5.866797,8.239844,-0.414160,-5.707324,8.289258,0.429102,5.378516,8.500098,0.441699,5.497363,8.544727,0.454199,5.258789,-8.339063,0.321777,-5.405664,-8.579102,0.388184,-5.264941,-8.530957,0.381250,-5.400586,-8.446191,-0.307520,5.427246,-8.379785,-0.510449,5.479590,-8.522070,-0.500488,5.356836
8.412500,-0.411426,-5.884863,8.159180,-0.366211,-5.867090,8.242285,-0.413477,-5.712988,8.293555,0.428906,5.377637,8.502539,0.443945,5.498145,8.546973,0.453711,5.261719,-8.341699,0.320020,-5.406836,-8.579297,0.387988,-5.266504,-8.533203,0.380859,-5.401465,-8.448633,-0.308008,5.427148,-8.382715,-0.509180,5.480859,-8.523535,-0.498437,5.355762
8.413379,-0.410645,-5.884961,8.159180,-0.365234,-5.868652,8.244824,-0.414062,-5.712695,8.293555,0.428613,5.379590,8.505762,0.443164,5.497949,8.547656,0.454980,5.261133,-8.340723,0.321191,-5.406738,-8.579395,0.389160,-5.266797,-8.534766,0.380762,-5.400781,-8.447168,-0.308301,5.426758,-8.383203,-0.511133,5.480176,-8.526660,-0.501074,5.359180
8.411816,-0.410449,-5.881348,8.158789,-0.366895,-5.867285,8.241699,-0.413672,-5.711133,8.290332,0.429492,5.376953,8.501172,0.442676,5.497461,8.546094,0.454492,5.258691,-8.341016,0.321582,-5.404102,-8.577344,0.388184,-5.264160,-8.531641,0.381934,-5.400293,-8.447461,-0.306641,5.427637,-8.380469,-0.509961,5.479883,-8.523047,-0.500391,5.358496
8.411719,-0.411133,-5.881836,8.155762,-0.366992,-5.863184,8.240820,-0.414453,-5.710742,8.290234,0.429492,5.374316,8.501367,0.442773,5.495801,8.545020,0.453906,5.258789,-8.340039,0.322656,-5.403223,-8.578809,0.386914,-5.265332,-8.530371,0.380078,-5.400195,-8.446582,-0.308496,5.427344,-8.380176,-0.509961,5.480859,-8.525488,-0.498730,5.357812
8.411328,-0.410742,-5.884668,8.157031,-0.365820,-5.865625,8.243066,-0.413867,-5.710059,8.291992,0.428711,5.378125,8.502246,0.443750,5.496680,8.546582,0.452930,5.258887,-8.341602,0.322363,-5.406641,-8.578711,0.387402,-5.264844,-8.532910,0.379492,-5.401562,-8.447754,-0.308008,5.430273,-8.382520,-0.510352,5.480078,-8.526172,-0.498633,5.357422
8.412305,-0.411035,-5.882031,8.156836,-0.366016,-5.865820,8.242383,-0.413281,-5.710742,8.289746,0.428809,5.376563,8.502148,0.443066,5.497070,8.544629,0.455078,5.259570,-8.341406,0.323437,-5.404883,-8.578320,0.387012,-5.264062,-8.532324,0.381934,-5.400488,-8.447461,-0.307422,5.427832,-8.380469,-0.510938,5.478418,-8.523535,-0.499219,5.358301
8.408105,-0.411914,-5.883691,8.155176,-0.368164,-5.869824,8.240430,-0.415137,-5.712305,8.287988,0.430078,5.379395,8.499902,0.441797,5.501367,8.544824,0.454785,5.265723,-8.338672,0.322949,-5.408301,-8.575879,0.388086,-5.268164,-8.530176,0.380176,-5.405176,-8.444434,-0.309473,5.433301,-8.377930,-0.511230,5.483594,-8.525391,-0.500586,5.364258
