sensor_1_x,sensor_1_y,sensor_1_z,sensor_2_x,sensor_2_y,sensor_2_z,sensor_3_x,sensor_3_y,sensor_3_z,sensor_4_x,sensor_4_y,sensor_4_z,sensor_5_x,sensor_5_y,sensor_5_z,sensor_6_x,sensor_6_y,sensor_6_z,sensor_7_x,sensor_7_y,sensor_7_z,sensor_8_x,sensor_8_y,sensor_8_z,sensor_9_x,sensor_9_y,sensor_9_z,sensor_10_x,sensor_10_y,sensor_10_z,sensor_11_x,sensor_11_y,sensor_11_z,sensor_12_x,sensor_12_y,sensor_12_z
2.510547,-0.621191,4.210352,2.538379,-0.616406,4.119727,2.450488,-0.546289,4.097363,2.295801,0.445898,-4.204785,2.333105,0.643945,-4.315723,2.270410,0.668652,-4.252930,-2.360840,0.603125,4.159082,-2.308105,0.551758,4.252734,-2.309668,0.507910,4.273730,-2.490723,-0.666113,-4.206445,-2.406543,-0.728027,-4.164551,-2.370996,-0.597461,-4.244824
2.510840,-0.622070,4.210645,2.537402,-0.616992,4.119434,2.451855,-0.544434,4.099023,2.296484,0.444922,-4.205078,2.332813,0.642090,-4.315039,2.270508,0.667383,-4.253711,-2.359570,0.603125,4.160449,-2.308691,0.552246,4.252344,-2.309277,0.508398,4.272656,-2.489453,-0.665137,-4.207910,-2.406738,-0.727637,-4.164746,-2.372363,-0.599707,-4.244531
2.510352,-0.619434,4.210742,2.538086,-0.617773,4.121680,2.449707,-0.544824,4.098438,2.296875,0.445996,-4.206934,2.332031,0.642871,-4.315625,2.272070,0.666211,-4.254980,-2.361719,0.602441,4.160156,-2.308594,0.551855,4.254590,-2.310449,0.508203,4.273926,-2.491602,-0.665234,-4.207031,-2.406055,-0.728223,-4.165039,-2.372363,-0.597949,-4.243262
2.509766,-0.621191,4.210352,2.537793,-0.616406,4.120508,2.451563,-0.545312,4.095898,2.296973,0.445703,-4.208398,2.333594,0.642578,-4.317383,2.269043,0.665527,-4.253320,-2.361328,0.602637,4.160645,-2.309375,0.552637,4.254102,-2.309766,0.507324,4.274414,-2.490918,-0.663770,-4.207617,-2.405566,-0.727441,-4.162402,-2.372070,-0.599121,-4.244922
2.510156,-0.619629,4.213281,2.537402,-0.618164,4.123340,2.451172,-0.545117,4.097852,2.297559,0.445801,-4.205078,2.336426,0.643164,-4.317578,2.270410,0.667480,-4.254688,-2.360352,0.603809,4.163574,-2.310059,0.551270,4.253418,-2.309961,0.508105,4.274609,-2.489941,-0.664062,-4.207910,-2.407520,-0.728809,-4.161133,-2.370996,-0.598633,-4.247949
2.511523,-0.620605,4.211230,2.537793,-0.617188,4.120898,2.451660,-0.544336,4.098047,2.297461,0.446875,-4.206934,2.333398,0.642090,-4.316016,2.269043,0.666406,-4.253613,-2.360449,0.602734,4.159570,-2.308105,0.551758,4.252930,-2.310156,0.508008,4.273145,-2.489453,-0.664453,-4.208887,-2.405078,-0.727246,-4.164258,-2.371191,-0.597852,-4.244531
2.510742,-0.621387,4.209570,2.537598,-0.615820,4.120605,2.449707,-0.546289,4.098438,2.296191,0.444238,-4.205176,2.333789,0.642188,-4.317578,2.269434,0.668066,-4.253516,-2.360156,0.600879,4.160938,-2.308887,0.551562,4.252930,-2.310059,0.508203,4.272168,-2.491309,-0.663672,-4.206738,-2.406250,-0.727441,-4.163477,-2.370117,-0.598242,-4.243945
2.513477,-0.620117,4.210840,2.539160,-0.615039,4.122070,2.450977,-0.545801,4.098438,2.296973,0.443848,-4.205371,2.332520,0.643848,-4.315234,2.269629,0.667773,-4.254980,-2.361914,0.602148,4.161523,-2.309668,0.553516,4.252539,-2.310840,0.510840,4.273633,-2.491602,-0.663965,-4.208203,-2.406250,-0.726074,-4.164258,-2.371680,-0.598730,-4.245996
2.511230,-0.620410,4.212012,2.539551,-0.619141,4.122363,2.452148,-0.545508,4.100488,2.296191,0.445215,-4.206152,2.333496,0.642578,-4.315625,2.269824,0.667090,-4.255371,-2.362988,0.601758,4.160645,-2.309863,0.553711,4.254199,-2.310059,0.509473,4.274609,-2.491797,-0.663867,-4.208984,-2.407031,-0.726465,-4.164160,-2.370898,-0.598828,-4.244043
2.510937,-0.621680,4.210742,2.537500,-0.617383,4.120508,2.450684,-0.546484,4.098535,2.296875,0.445215,-4.204297,2.333008,0.643750,-4.318652,2.269043,0.667285,-4.254395,-2.361621,0.601758,4.162207,-2.309766,0.552734,4.254883,-2.309180,0.508398,4.270410,-2.492578,-0.664746,-4.208203,-2.407031,-0.729492,-4.166699,-2.372461,-0.599316,-4.244922
